model,config,pca_mode,classifier,best_params,test_roc_auc,cv_roc_auc,overfitting_gap,feature_dim,convergence_ok,cv_stability
dinov2_vitb14,single_axis_sagittal,32,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.4354525524591247,0.5680737853850998,0.15504823111827692,32,True,0.04338784753077692
dinov2_vitb14,single_axis_sagittal,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.4927262633260025,0.5637053188430915,0.4362946811569085,32,True,0.038120760576979565
dinov2_vitb14,single_axis_sagittal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4927083333333333,,,32,True,
dinov2_vits14,multi_axes_average,32,logistic,"{'C': 0.1, 'l1_ratio': 0.1}",0.550432394319448,0.5950656999364465,0.1289465287740843,32,True,0.028097416298112618
dinov2_vits14,multi_axes_average,32,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.5422234155699038,0.5853043974235271,0.41469560257647287,32,True,0.024951328474665704
dinov2_vits14,multi_axes_average,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4811119477911646,,,32,True,
dinov2_vits14,multi_axes_max,32,logistic,"{'C': 0.1, 'l1_ratio': 1.0}",0.5678026404891949,0.5232190367143577,0.13222554717698176,32,True,0.029097967862803012
dinov2_vits14,multi_axes_max,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.5387414137727755,0.5249425190596556,0.16150030348860567,32,True,0.03373225725284742
dinov2_vits14,multi_axes_max,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5278488955823293,,,32,True,
dinov2_vits14,multi_axes_add,32,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5566891696809383,0.6008707799977875,0.13438271423984194,32,True,0.0281620662272187
dinov2_vits14,multi_axes_add,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.5241389891263885,0.6107563294671248,0.38924367053287523,32,True,0.01609376539680697
dinov2_vits14,multi_axes_add,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5183795963671198,,,32,True,
dinov2_vits14,single_axis_axial,32,logistic,"{'C': 1, 'l1_ratio': 0.4}",0.5259609955957967,0.5734877124551103,0.15645972717433343,32,True,0.032085958907232856
dinov2_vits14,single_axis_axial,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.47128725277573436,0.5358101935115627,0.18643988046709348,32,True,0.035153370911130626
dinov2_vits14,single_axis_axial,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,32,True,
dinov2_vits14,single_axis_coronal,32,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.5929648799246338,0.5748146396423895,0.11463506642127796,32,True,0.05192051551901416
dinov2_vits14,single_axis_coronal,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.6029053843895036,0.5228634941259314,0.16429552658578028,32,True,0.05915746327050751
dinov2_vits14,single_axis_coronal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,32,True,
dinov2_vits14,single_axis_sagittal,32,logistic,"{'C': 0.1, 'l1_ratio': 1.0}",0.48413675661202227,0.571571005578904,0.019813818817647766,32,True,0.015225070402125009
dinov2_vits14,single_axis_sagittal,32,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.5291987369757423,0.5554954751591505,0.44450452484084946,32,True,0.025476650791118938
dinov2_vits14,single_axis_sagittal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5041666666666667,,,32,True,
dinov2_vitg14,multi_axes_average,32,logistic,"{'C': 0.1, 'l1_ratio': 0.4}",0.5547534888049509,0.6117416584107634,0.1160016974129986,32,True,0.039788551973873154
dinov2_vitg14,multi_axes_average,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5789383143535864,0.5722522605594759,0.12363627274887257,32,True,0.03204240316541812
dinov2_vitg14,multi_axes_average,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5290975829925205,,,32,True,
dinov2_vitg14,multi_axes_max,32,logistic,"{'C': 0.01, 'l1_ratio': 0.5}",0.5857757945734218,0.5898843755564461,0.014090872474991634,32,True,0.05220020691002454
dinov2_vitg14,multi_axes_max,32,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 11, 'weights': 'uniform'}",0.5938453880771424,0.5450267689939643,0.16412596508487187,32,True,0.023698887694835226
dinov2_vitg14,multi_axes_max,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5648027891382041,,,32,True,
dinov2_vitg14,multi_axes_add,32,logistic,"{'C': 1, 'l1_ratio': 0.0}",0.5716456660237914,0.5951702192584504,0.16016148818806464,32,True,0.045343297014729854
dinov2_vitg14,multi_axes_add,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.6169663230587648,0.5498807600581711,0.4501192399418289,32,True,0.04993773603924147
dinov2_vitg14,multi_axes_add,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5262611224715376,,,32,True,
dinov2_vitg14,single_axis_axial,32,logistic,"{'C': 0.1, 'l1_ratio': 0.1}",0.6186768169641552,0.5809660650263654,0.12354020406710975,32,True,0.043467231202828346
dinov2_vitg14,single_axis_axial,32,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 15, 'weights': 'uniform'}",0.5773862235560401,0.5258840168393534,0.1347705651639478,32,True,0.0429750029574329
dinov2_vitg14,single_axis_axial,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5013052208835341,,,32,True,
dinov2_vitg14,single_axis_coronal,32,logistic,"{'C': 0.1, 'l1_ratio': 0.30000000000000004}",0.5218143354023496,0.5615794408583952,0.084792974118853,32,True,0.023193244366241456
dinov2_vitg14,single_axis_coronal,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.5061678698342881,0.521425150457542,0.3250154193985435,32,True,0.030774315829590494
dinov2_vitg14,single_axis_coronal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100402,,,32,True,
dinov2_vitg14,single_axis_sagittal,32,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.4916996858836803,0.5494834886907098,0.16748637024469826,32,True,0.036018330546267796
dinov2_vitg14,single_axis_sagittal,32,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 11, 'weights': 'uniform'}",0.4893263142732271,0.5629671531826069,0.16165392728423977,32,True,0.0274777251654327
dinov2_vitg14,single_axis_sagittal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5301581325301206,,,32,True,
dinov2_vitl14,multi_axes_average,32,logistic,"{'C': 0.1, 'l1_ratio': 1.0}",0.5034366904505081,0.5851462485249728,0.07639792934212197,32,True,0.035262723810114215
dinov2_vitl14,multi_axes_average,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5426408765003068,0.5849839503708928,0.1290117860050326,32,True,0.025071891629064546
dinov2_vitl14,multi_axes_average,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4832329317269076,,,32,True,
dinov2_vitl14,multi_axes_max,32,logistic,"{'C': 0.1, 'l1_ratio': 0.8}",0.5850674347977167,0.5697170648716885,0.142058176804577,32,True,0.03388489158892444
dinov2_vitl14,multi_axes_max,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5241027857078424,0.5272563160798747,0.13234318161519254,32,True,0.020014789637585743
dinov2_vitl14,multi_axes_max,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4847072924726429,,,32,True,
dinov2_vitl14,multi_axes_add,32,logistic,"{'C': 0.001, 'l1_ratio': 0.0}",0.5273850979685906,0.5675338861744221,0.16962765773651,32,True,0.02275916922727308
dinov2_vitl14,multi_axes_add,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.5253496169905817,0.5620530828165764,0.4379469171834236,32,True,0.021166709813939276
dinov2_vitl14,multi_axes_add,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4944273654250027,,,32,True,
dinov2_vitl14,single_axis_axial,32,logistic,"{'C': 1, 'l1_ratio': 0.0}",0.6073306413728308,0.5892909524336268,0.14638846773299952,32,True,0.025879006307678584
dinov2_vitl14,single_axis_axial,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.5516060991434895,0.5264201641624839,0.170350510438386,32,True,0.04566326782786769
dinov2_vitl14,single_axis_axial,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4971887550200803,,,32,True,
dinov2_vitl14,single_axis_coronal,32,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5569531308562311,0.5768307944918787,0.08657450570175573,32,True,0.039840182712301137
dinov2_vitl14,single_axis_coronal,32,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.6394931255391703,0.5464409138589392,0.4535590861410608,32,True,0.0212714313256334
dinov2_vitl14,single_axis_coronal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100401,,,32,True,
dinov2_vitl14,single_axis_sagittal,32,logistic,"{'C': 0.1, 'l1_ratio': 0.5}",0.44392068431905407,0.5598771388883594,0.07074411613423082,32,True,0.031202324636491485
dinov2_vitl14,single_axis_sagittal,32,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.5113382984643414,0.5793471409688646,0.2786648343093784,32,True,0.02152241891894338
dinov2_vitl14,single_axis_sagittal,32,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.47658132530120484,,,32,True,
dinov2_vits14,multi_axes_average,95,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.551746709234915,0.594498267801151,0.2232668519792559,104,True,0.020979290346808302
dinov2_vits14,multi_axes_average,95,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.549200648290727,0.577598798440248,0.422401201559752,104,True,0.030215274107342347
dinov2_vits14,multi_axes_average,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4811119477911646,,,104,True,
dinov2_vits14,multi_axes_max,95,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5523514355587489,0.5121193288582819,0.07098911136435437,313,True,0.03783034831043023
dinov2_vits14,multi_axes_max,95,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 5, 'weights': 'uniform'}",0.507896454530555,0.5494894571568125,0.24666773259533592,313,True,0.0272023944081331
dinov2_vits14,multi_axes_max,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5201932730923695,,,313,True,
dinov2_vits14,multi_axes_add,95,logistic,"{'C': 0.01, 'l1_ratio': 0.6000000000000001}",0.5897868721008679,0.6011640562182684,0.1902500891487504,101,True,0.015046259876018292
dinov2_vits14,multi_axes_add,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.5251762060500782,0.5897144883966496,0.41028551160335036,101,True,0.03518657200560192
dinov2_vits14,multi_axes_add,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5452431284772116,,,101,True,
dinov2_vits14,single_axis_axial,95,logistic,"{'C': 1, 'l1_ratio': 0.0}",0.5363554721098884,0.5620949640747359,0.20886619691437758,50,True,0.0368282803856854
dinov2_vits14,single_axis_axial,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.5087609007288247,0.5368621245161104,0.21874943873118846,50,True,0.023757340525457055
dinov2_vits14,single_axis_axial,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,50,True,
dinov2_vits14,single_axis_coronal,95,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.6002362125661775,0.5755050210281268,0.12625286042117434,43,True,0.0508879624386157
dinov2_vits14,single_axis_coronal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.5826945495522107,0.5126346521218197,0.19494346427914766,43,True,0.07418307885832523
dinov2_vits14,single_axis_coronal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,43,True,
dinov2_vits14,single_axis_sagittal,95,logistic,"{'C': 0.1, 'l1_ratio': 1.0}",0.48413675661202227,0.571571005578904,0.019815854316752146,45,True,0.015225070402125009
dinov2_vits14,single_axis_sagittal,95,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.5409040126815392,0.5598639114402777,0.4401360885597223,45,True,0.020548174522611613
dinov2_vits14,single_axis_sagittal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4958333333333334,,,45,True,
dinov2_vitb14,multi_axes_average,95,logistic,"{'C': 0.1, 'l1_ratio': 0.1}",0.5222365597314916,0.6186661446737839,0.22302858632289002,150,True,0.04503312453956821
dinov2_vitb14,multi_axes_average,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.5391886203863222,0.5901367163183211,0.4098632836816789,150,True,0.0484477025932777
dinov2_vitb14,multi_axes_average,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.491390562248996,,,150,True,
dinov2_vitb14,multi_axes_max,95,logistic,"{'C': 0.01, 'l1_ratio': 0.0}",0.5963331418048022,0.5492735044521627,0.4365099217493148,359,True,0.0136584263961656
dinov2_vitb14,multi_axes_max,95,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 1, 'weights': 'uniform'}",0.5015746472127041,0.5314371963588915,0.46856280364110847,359,True,0.020644725846058948
dinov2_vitb14,multi_axes_max,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5426894504624,,,359,True,
dinov2_vitb14,multi_axes_add,95,logistic,"{'C': 0.01, 'l1_ratio': 0.7000000000000001}",0.5315192099463975,0.5906813456204101,0.23686750251091615,145,True,0.02808776910114082
dinov2_vitb14,multi_axes_add,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5462670021274596,0.5887618068481913,0.13402304697348344,145,True,0.03852580954763312
dinov2_vitb14,multi_axes_add,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5309481043439814,,,145,True,
dinov2_vitb14,single_axis_axial,95,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.5704974755078523,0.610102379314348,0.19580545029680485,81,True,0.03793240100966916
dinov2_vitb14,single_axis_axial,95,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 13, 'weights': 'distance'}",0.6138213384223385,0.5459725403174741,0.4540274596825259,81,True,0.021080635683519568
dinov2_vitb14,single_axis_axial,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4933860441767069,,,81,True,
dinov2_vitb14,single_axis_coronal,95,logistic,"{'C': 0.1, 'l1_ratio': 0.1}",0.5598780085543058,0.5823232436096383,0.12098304712517594,69,True,0.03109269456614963
dinov2_vitb14,single_axis_coronal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.556278192293057,0.529775888214956,0.16336278730859988,69,True,0.04880723874110546
dinov2_vitb14,single_axis_coronal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,69,True,
dinov2_vitb14,single_axis_sagittal,95,logistic,"{'C': 1, 'l1_ratio': 0.0}",0.4983438777253906,0.5631608010525518,0.2538609608197706,73,True,0.02558131433181682
dinov2_vitb14,single_axis_sagittal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.561180620933592,0.5595650455698363,0.16937047921978565,73,True,0.036919306417822255
dinov2_vitb14,single_axis_sagittal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4927083333333333,,,73,True,
dinov2_vitl14,multi_axes_average,95,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5357382630807952,0.5908367159667718,0.20160225890556738,158,True,0.0237053683095615
dinov2_vitl14,multi_axes_average,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.5124669867384756,0.5862832728998231,0.41371672710017693,158,True,0.01719724620120478
dinov2_vitl14,multi_axes_average,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.48635793172690767,,,158,True,
dinov2_vitl14,multi_axes_max,95,logistic,"{'C': 1, 'l1_ratio': 0.7000000000000001}",0.6079786442511583,0.584037362690539,0.41596263730946104,351,True,0.013779863948575694
dinov2_vitl14,multi_axes_max,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5093986968913299,0.531093799291759,0.166051234408241,351,True,0.031912460152575185
dinov2_vitl14,multi_axes_max,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.502584995947091,,,351,True,
dinov2_vitl14,multi_axes_add,95,logistic,"{'C': 0.01, 'l1_ratio': 0.4}",0.552151094888888,0.5736985943409839,0.3164501516961643,155,True,0.024798723128848694
dinov2_vitl14,multi_axes_add,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.5053531489926806,0.5793423739959008,0.42065762600409917,155,True,0.027936934394433195
dinov2_vitl14,multi_axes_add,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5529552844405144,,,155,True,
dinov2_vitl14,single_axis_axial,95,logistic,"{'C': 1, 'l1_ratio': 0.0}",0.5840324462195509,0.5988847549551934,0.25331598478631645,83,True,0.026626659754227375
dinov2_vitl14,single_axis_axial,95,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'uniform'}",0.5513772952058155,0.5228548116672072,0.17151054081250328,83,True,0.016432027385757834
dinov2_vitl14,single_axis_axial,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4971887550200803,,,83,True,
dinov2_vitl14,single_axis_coronal,95,logistic,"{'C': 0.1, 'l1_ratio': 0.30000000000000004}",0.5507837165650898,0.5756200278502991,0.07268581418083453,78,True,0.04221922441439399
dinov2_vitl14,single_axis_coronal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.5518783771593809,0.5548808811679851,0.2879134093800505,78,True,0.06003640933507377
dinov2_vitl14,single_axis_coronal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100401,,,78,True,
dinov2_vitl14,single_axis_sagittal,95,logistic,"{'C': 1, 'l1_ratio': 0.7000000000000001}",0.529322045378604,0.5628891604812234,0.2472283422422028,84,True,0.04498109230633365
dinov2_vitl14,single_axis_sagittal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.43600579060150757,0.5835353184218492,0.138198278477781,84,True,0.03685405004268953
dinov2_vitl14,single_axis_sagittal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.47658132530120484,,,84,True,
dinov2_vitg14,multi_axes_average,95,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.5852460240360365,0.6173563597190951,0.292042096760472,120,True,0.04981268830690005
dinov2_vitg14,multi_axes_average,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.576844079497363,0.557082078757146,0.442917921242854,120,True,0.03967002179938724
dinov2_vitg14,multi_axes_average,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5267883460447295,,,120,True,
dinov2_vitg14,multi_axes_max,95,logistic,"{'C': 0.01, 'l1_ratio': 0.5}",0.5857757945734218,0.5899592331444494,0.014025314220480256,359,True,0.05220526396327932
dinov2_vitg14,multi_axes_max,95,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 3, 'weights': 'uniform'}",0.5452540180891233,0.5474686410016917,0.29488749495308586,359,True,0.02383689888277351
dinov2_vitg14,multi_axes_max,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5542480702627022,,,359,True,
dinov2_vitg14,multi_axes_add,95,logistic,"{'C': 0.01, 'l1_ratio': 0.30000000000000004}",0.6026514472950326,0.5854370175809132,0.30513418812723525,117,True,0.06299769204389737
dinov2_vitg14,multi_axes_add,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.5416359363426501,0.5632926896763675,0.4367073103236325,117,True,0.022120162645930086
dinov2_vitg14,multi_axes_add,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5699041579160679,,,117,True,
dinov2_vitg14,single_axis_axial,95,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.6098770775128354,0.5920166043642697,0.16541442635952996,61,True,0.042923850121539105
dinov2_vitg14,single_axis_axial,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5669724175093287,0.5311246822201314,0.15694529425963777,61,True,0.036063645816728676
dinov2_vitg14,single_axis_axial,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5013052208835341,,,61,True,
dinov2_vitg14,single_axis_coronal,95,logistic,"{'C': 1, 'l1_ratio': 0.9}",0.5686725726855542,0.5626955785995901,0.1937307868770829,54,True,0.035279475942928996
dinov2_vitg14,single_axis_coronal,95,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.5151728473527136,0.5056352738430092,0.4943647261569908,54,True,0.029882238404731597
dinov2_vitg14,single_axis_coronal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100402,,,54,True,
dinov2_vitg14,single_axis_sagittal,95,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.507326893384992,0.557422669872384,0.2085081027680118,58,True,0.0382422001640053
dinov2_vitg14,single_axis_sagittal,95,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 15, 'weights': 'distance'}",0.47865971160821713,0.5672306326781607,0.43276936732183935,58,True,0.020786436362683312
dinov2_vitg14,single_axis_sagittal,95,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5218247991967871,,,58,True,
dinov2_vitl14,multi_axes_average,256,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5341125793112342,0.5908539289798012,0.203007530213564,256,True,0.02395416510426915
dinov2_vitl14,multi_axes_average,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.5518799424604461,0.5910006813045457,0.20521440452984885,256,True,0.029314260005875357
dinov2_vitl14,multi_axes_average,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4938755020080321,,,256,True,
dinov2_vitl14,multi_axes_max,256,logistic,"{'C': 0.1, 'l1_ratio': 0.30000000000000004}",0.6164299002399984,0.5882205520316093,0.39205279802390525,256,True,0.037141515805850824
dinov2_vitl14,multi_axes_max,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.522224131618216,0.5448179304865256,0.24663433655422584,256,True,0.03891232886895067
dinov2_vitl14,multi_axes_max,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4919424256659666,,,256,True,
dinov2_vitl14,multi_axes_add,256,logistic,"{'C': 0.001, 'l1_ratio': 0.2}",0.5344521712284126,0.5665922983976819,0.1170488352448853,256,True,0.03186360603320693
dinov2_vitl14,multi_axes_add,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.5451521980836983,0.57442145068167,0.42557854931832995,256,True,0.027402009788520323
dinov2_vitl14,multi_axes_add,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5429591070704839,,,256,True,
dinov2_vitl14,single_axis_axial,256,logistic,"{'C': 1, 'l1_ratio': 0.9}",0.5897471092849729,0.5840634454306756,0.27441516641051567,256,True,0.01937893508109507
dinov2_vitl14,single_axis_axial,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'uniform'}",0.5554092923814842,0.5220610663927994,0.17439996864200646,256,True,0.01394837302667182
dinov2_vitl14,single_axis_axial,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5032128514056226,,,256,True,
dinov2_vitl14,single_axis_coronal,256,logistic,"{'C': 0.1, 'l1_ratio': 0.30000000000000004}",0.5507837165650898,0.575573774381289,0.07273157426025234,256,True,0.042188652546497
dinov2_vitl14,single_axis_coronal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.5610049935585429,0.5469890810930906,0.45301091890690937,256,True,0.041770563192172296
dinov2_vitl14,single_axis_coronal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100401,,,256,True,
dinov2_vitl14,single_axis_sagittal,256,logistic,"{'C': 10, 'l1_ratio': 1.0}",0.5085688252853235,0.5628195268192245,0.43718047318077546,256,True,0.04230356451554316
dinov2_vitl14,single_axis_sagittal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.45754539035610964,0.5874201553583763,0.41257984464162367,256,True,0.017138735786377906
dinov2_vitl14,single_axis_sagittal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.47658132530120484,,,256,True,
dinov2_vitg14,multi_axes_average,256,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.5778411772683902,0.6113743792160975,0.34042975631135053,256,True,0.047150904740479116
dinov2_vitg14,multi_axes_average,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.6113473527930132,0.5496576037616636,0.4503423962383364,256,True,0.0302196860831663
dinov2_vitg14,multi_axes_average,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5267883460447295,,,256,True,
dinov2_vitg14,multi_axes_max,256,logistic,"{'C': 0.01, 'l1_ratio': 0.5}",0.5857757945734218,0.5899592331444494,0.014025314220480256,256,True,0.05220526396327932
dinov2_vitg14,multi_axes_max,256,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 11, 'weights': 'uniform'}",0.5338625371066678,0.5559869399559257,0.16055078802949707,256,True,0.024078714987686146
